server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
13,client_0,1923,3323,60000,0.610609,2026-03-01 20:27:09
14,client_0,1923,3323,60000,1.305326,2026-03-01 20:27:17
14,client_2,1923,3323,60000,1.305326,2026-03-01 20:27:17
14,client_5,1923,3323,60000,1.305326,2026-03-01 20:27:17
14,client_3,1923,3323,60000,1.305326,2026-03-01 20:27:17
14,client_1,1923,3323,60000,1.305326,2026-03-01 20:27:17
14,client_4,1923,3323,60000,1.305326,2026-03-01 20:27:17
15,client_4,1923,3323,60000,1.019303,2026-03-01 20:27:25
15,client_0,1923,3323,60000,1.019303,2026-03-01 20:27:25
15,client_2,1923,3323,60000,1.019303,2026-03-01 20:27:25
15,client_3,1923,3323,60000,1.019303,2026-03-01 20:27:25
15,client_5,1923,3323,60000,1.019303,2026-03-01 20:27:25
15,client_1,1923,3323,60000,1.019303,2026-03-01 20:27:25
16,client_1,1923,3323,60000,0.872408,2026-03-01 20:27:33
16,client_0,1923,3323,60000,0.872408,2026-03-01 20:27:33
16,client_2,1923,3323,60000,0.872408,2026-03-01 20:27:33
16,client_3,1923,3323,60000,0.872408,2026-03-01 20:27:33
16,client_5,1923,3323,60000,0.872408,2026-03-01 20:27:33
16,client_4,1923,3323,60000,0.872408,2026-03-01 20:27:33
17,client_4,1923,3323,60000,0.762893,2026-03-01 20:27:41
17,client_1,1923,3323,60000,0.762893,2026-03-01 20:27:41
17,client_0,1923,3323,60000,0.762893,2026-03-01 20:27:41
17,client_3,1923,3323,60000,0.762893,2026-03-01 20:27:41
17,client_2,1923,3323,60000,0.762893,2026-03-01 20:27:41
17,client_5,1923,3323,60000,0.762893,2026-03-01 20:27:41
18,client_5,1923,3323,60000,0.807083,2026-03-01 20:27:49
18,client_1,1923,3323,60000,0.807083,2026-03-01 20:27:49
18,client_0,1923,3323,60000,0.807083,2026-03-01 20:27:49
18,client_4,1923,3323,60000,0.807083,2026-03-01 20:27:49
18,client_3,1923,3323,60000,0.807083,2026-03-01 20:27:49
18,client_2,1923,3323,60000,0.807083,2026-03-01 20:27:49
19,client_2,1923,3323,60000,0.920585,2026-03-01 20:27:57
19,client_5,1923,3323,60000,0.920585,2026-03-01 20:27:57
19,client_0,1923,3323,60000,0.920585,2026-03-01 20:27:57
19,client_3,1923,3323,60000,0.920585,2026-03-01 20:27:57
19,client_4,1923,3323,60000,0.920585,2026-03-01 20:27:57
19,client_1,1923,3323,60000,0.920585,2026-03-01 20:27:57
20,client_1,1923,3323,60000,0.709554,2026-03-01 20:28:04
20,client_2,1923,3323,60000,0.709554,2026-03-01 20:28:04
20,client_3,1923,3323,60000,0.709554,2026-03-01 20:28:04
20,client_5,1923,3323,60000,0.709554,2026-03-01 20:28:04
20,client_0,1923,3323,60000,0.709554,2026-03-01 20:28:04
20,client_4,1923,3323,60000,0.709554,2026-03-01 20:28:04
21,client_4,1923,3323,60000,0.734204,2026-03-01 20:28:12
21,client_2,1923,3323,60000,0.734204,2026-03-01 20:28:12
21,client_1,1923,3323,60000,0.734204,2026-03-01 20:28:12
21,client_0,1923,3323,60000,0.734204,2026-03-01 20:28:12
21,client_3,1923,3323,60000,0.734204,2026-03-01 20:28:12
21,client_5,1923,3323,60000,0.734204,2026-03-01 20:28:12
22,client_5,1923,3323,60000,0.769078,2026-03-01 20:28:21
22,client_2,1923,3323,60000,0.769078,2026-03-01 20:28:21
22,client_4,1923,3323,60000,0.769078,2026-03-01 20:28:21
22,client_0,1923,3323,60000,0.769078,2026-03-01 20:28:21
22,client_3,1923,3323,60000,0.769078,2026-03-01 20:28:21
22,client_1,1923,3323,60000,0.769078,2026-03-01 20:28:21
23,client_1,1923,3323,60000,0.861808,2026-03-01 20:28:29
23,client_5,1923,3323,60000,0.861808,2026-03-01 20:28:29
23,client_4,1923,3323,60000,0.861808,2026-03-01 20:28:29
23,client_2,1923,3323,60000,0.861808,2026-03-01 20:28:29
23,client_3,1923,3323,60000,0.861808,2026-03-01 20:28:29
23,client_0,1923,3323,60000,0.861808,2026-03-01 20:28:29
24,client_0,1923,3323,60000,1.265778,2026-03-01 20:28:38
24,client_5,1923,3323,60000,1.265778,2026-03-01 20:28:38
24,client_1,1923,3323,60000,1.265778,2026-03-01 20:28:38
24,client_4,1923,3323,60000,1.265778,2026-03-01 20:28:38
24,client_3,1923,3323,60000,1.265778,2026-03-01 20:28:38
24,client_2,1923,3323,60000,1.265778,2026-03-01 20:28:38
0,client_0,1923,3323,60000,47.410712,2026-03-01 20:39:17
0,client_1,1923,3323,60000,47.410712,2026-03-01 20:39:17
0,client_2,1923,3323,60000,47.410712,2026-03-01 20:39:17
0,client_3,1923,3323,60000,47.410712,2026-03-01 20:39:17
0,client_4,1923,3323,60000,47.410712,2026-03-01 20:39:17
0,client_5,1923,3323,60000,47.410712,2026-03-01 20:39:17
1,client_5,1923,3323,60000,0.358674,2026-03-01 20:39:25
1,client_4,1923,3323,60000,0.358674,2026-03-01 20:39:25
1,client_3,1923,3323,60000,0.358674,2026-03-01 20:39:25
1,client_1,1923,3323,60000,0.358674,2026-03-01 20:39:25
1,client_2,1923,3323,60000,0.358674,2026-03-01 20:39:25
1,client_0,1923,3323,60000,0.358674,2026-03-01 20:39:25
2,client_0,1923,3323,60000,3.083166,2026-03-01 20:39:35
2,client_4,1923,3323,60000,3.083166,2026-03-01 20:39:35
2,client_3,1923,3323,60000,3.083166,2026-03-01 20:39:35
2,client_5,1923,3323,60000,3.083166,2026-03-01 20:39:35
2,client_2,1923,3323,60000,3.083166,2026-03-01 20:39:35
2,client_1,1923,3323,60000,3.083166,2026-03-01 20:39:35
3,client_1,1923,3323,60000,0.230807,2026-03-01 20:39:43
3,client_2,1923,3323,60000,0.230807,2026-03-01 20:39:43
3,client_5,1923,3323,60000,0.230807,2026-03-01 20:39:43
3,client_3,1923,3323,60000,0.230807,2026-03-01 20:39:43
3,client_4,1923,3323,60000,0.230807,2026-03-01 20:39:43
3,client_0,1923,3323,60000,0.230807,2026-03-01 20:39:43
4,client_1,1923,3323,60000,0.348471,2026-03-01 20:39:50
4,client_0,1923,3323,60000,0.348471,2026-03-01 20:39:50
4,client_4,1923,3323,60000,0.348471,2026-03-01 20:39:50
4,client_2,1923,3323,60000,0.348471,2026-03-01 20:39:50
4,client_3,1923,3323,60000,0.348471,2026-03-01 20:39:50
4,client_5,1923,3323,60000,0.348471,2026-03-01 20:39:50
5,client_1,1923,3323,60000,2.852589,2026-03-01 20:40:01
5,client_4,1923,3323,60000,2.852589,2026-03-01 20:40:01
5,client_2,1923,3323,60000,2.852589,2026-03-01 20:40:01
5,client_0,1923,3323,60000,2.852589,2026-03-01 20:40:01
5,client_3,1923,3323,60000,2.852589,2026-03-01 20:40:01
5,client_5,1923,3323,60000,2.852589,2026-03-01 20:40:01
6,client_0,1923,3323,60000,0.219752,2026-03-01 20:40:08
6,client_5,1923,3323,60000,0.219752,2026-03-01 20:40:08
6,client_2,1923,3323,60000,0.219752,2026-03-01 20:40:08
6,client_3,1923,3323,60000,0.219752,2026-03-01 20:40:08
6,client_1,1923,3323,60000,0.219752,2026-03-01 20:40:08
6,client_4,1923,3323,60000,0.219752,2026-03-01 20:40:08
7,client_5,1923,3323,60000,0.184296,2026-03-01 20:40:16
7,client_4,1923,3323,60000,0.184296,2026-03-01 20:40:16
7,client_0,1923,3323,60000,0.184296,2026-03-01 20:40:16
7,client_3,1923,3323,60000,0.184296,2026-03-01 20:40:16
7,client_2,1923,3323,60000,0.184296,2026-03-01 20:40:16
7,client_1,1923,3323,60000,0.184296,2026-03-01 20:40:16
8,client_1,1923,3323,60000,0.492669,2026-03-01 20:40:23
8,client_4,1923,3323,60000,0.492669,2026-03-01 20:40:23
8,client_5,1923,3323,60000,0.492669,2026-03-01 20:40:23
8,client_0,1923,3323,60000,0.492669,2026-03-01 20:40:23
8,client_3,1923,3323,60000,0.492669,2026-03-01 20:40:23
8,client_2,1923,3323,60000,0.492669,2026-03-01 20:40:23
9,client_2,1923,3323,60000,0.302539,2026-03-01 20:40:31
9,client_1,1923,3323,60000,0.302539,2026-03-01 20:40:31
9,client_5,1923,3323,60000,0.302539,2026-03-01 20:40:31
9,client_4,1923,3323,60000,0.302539,2026-03-01 20:40:31
9,client_0,1923,3323,60000,0.302539,2026-03-01 20:40:31
9,client_3,1923,3323,60000,0.302539,2026-03-01 20:40:31
10,client_1,1923,3323,60000,0.161166,2026-03-01 20:40:38
10,client_3,1923,3323,60000,0.161166,2026-03-01 20:40:38
10,client_2,1923,3323,60000,0.161166,2026-03-01 20:40:38
10,client_5,1923,3323,60000,0.161166,2026-03-01 20:40:38
10,client_4,1923,3323,60000,0.161166,2026-03-01 20:40:38
10,client_0,1923,3323,60000,0.161166,2026-03-01 20:40:38
11,client_0,1923,3323,60000,0.414021,2026-03-01 20:40:46
11,client_1,1923,3323,60000,0.414021,2026-03-01 20:40:46
11,client_2,1923,3323,60000,0.414021,2026-03-01 20:40:46
11,client_5,1923,3323,60000,0.414021,2026-03-01 20:40:46
11,client_3,1923,3323,60000,0.414021,2026-03-01 20:40:46
11,client_4,1923,3323,60000,0.414021,2026-03-01 20:40:46
12,client_4,1923,3323,60000,0.342837,2026-03-01 20:40:53
12,client_1,1923,3323,60000,0.342837,2026-03-01 20:40:53
12,client_0,1923,3323,60000,0.342837,2026-03-01 20:40:53
12,client_2,1923,3323,60000,0.342837,2026-03-01 20:40:53
12,client_5,1923,3323,60000,0.342837,2026-03-01 20:40:53
12,client_3,1923,3323,60000,0.342837,2026-03-01 20:40:53
13,client_3,1923,3323,60000,0.426906,2026-03-01 20:41:01
13,client_1,1923,3323,60000,0.426906,2026-03-01 20:41:01
13,client_5,1923,3323,60000,0.426906,2026-03-01 20:41:01
13,client_0,1923,3323,60000,0.426906,2026-03-01 20:41:01
13,client_4,1923,3323,60000,0.426906,2026-03-01 20:41:01
13,client_2,1923,3323,60000,0.426906,2026-03-01 20:41:01
14,client_2,1923,3323,60000,0.448869,2026-03-01 20:41:08
14,client_1,1923,3323,60000,0.448869,2026-03-01 20:41:08
14,client_5,1923,3323,60000,0.448869,2026-03-01 20:41:08
14,client_4,1923,3323,60000,0.448869,2026-03-01 20:41:08
14,client_3,1923,3323,60000,0.448869,2026-03-01 20:41:08
14,client_0,1923,3323,60000,0.448869,2026-03-01 20:41:08
15,client_0,1923,3323,60000,0.522673,2026-03-01 20:41:16
15,client_2,1923,3323,60000,0.522673,2026-03-01 20:41:16
15,client_4,1923,3323,60000,0.522673,2026-03-01 20:41:16
15,client_5,1923,3323,60000,0.522673,2026-03-01 20:41:16
15,client_3,1923,3323,60000,0.522673,2026-03-01 20:41:16
15,client_1,1923,3323,60000,0.522673,2026-03-01 20:41:16
16,client_1,1923,3323,60000,0.365198,2026-03-01 20:41:23
16,client_2,1923,3323,60000,0.365198,2026-03-01 20:41:23
16,client_0,1923,3323,60000,0.365198,2026-03-01 20:41:23
16,client_5,1923,3323,60000,0.365198,2026-03-01 20:41:23
16,client_4,1923,3323,60000,0.365198,2026-03-01 20:41:23
16,client_3,1923,3323,60000,0.365198,2026-03-01 20:41:23
17,client_3,1923,3323,60000,0.244724,2026-03-01 20:41:31
17,client_0,1923,3323,60000,0.244724,2026-03-01 20:41:31
17,client_2,1923,3323,60000,0.244724,2026-03-01 20:41:31
17,client_4,1923,3323,60000,0.244724,2026-03-01 20:41:31
17,client_1,1923,3323,60000,0.244724,2026-03-01 20:41:31
17,client_5,1923,3323,60000,0.244724,2026-03-01 20:41:31
18,client_5,1923,3323,60000,3.405312,2026-03-01 20:41:41
18,client_3,1923,3323,60000,3.405312,2026-03-01 20:41:41
18,client_0,1923,3323,60000,3.405312,2026-03-01 20:41:41
18,client_4,1923,3323,60000,3.405312,2026-03-01 20:41:41
18,client_2,1923,3323,60000,3.405312,2026-03-01 20:41:41
18,client_1,1923,3323,60000,3.405312,2026-03-01 20:41:41
19,client_1,1923,3323,60000,0.481960,2026-03-01 20:41:49
19,client_0,1923,3323,60000,0.481960,2026-03-01 20:41:49
19,client_5,1923,3323,60000,0.481960,2026-03-01 20:41:49
19,client_4,1923,3323,60000,0.481960,2026-03-01 20:41:49
19,client_2,1923,3323,60000,0.481960,2026-03-01 20:41:49
19,client_3,1923,3323,60000,0.481960,2026-03-01 20:41:49
20,client_3,1923,3323,60000,0.426024,2026-03-01 20:41:57
20,client_1,1923,3323,60000,0.426024,2026-03-01 20:41:57
20,client_0,1923,3323,60000,0.426024,2026-03-01 20:41:57
20,client_4,1923,3323,60000,0.426024,2026-03-01 20:41:57
20,client_5,1923,3323,60000,0.426024,2026-03-01 20:41:57
20,client_2,1923,3323,60000,0.426024,2026-03-01 20:41:57
21,client_1,1923,3323,60000,1.864485,2026-03-01 20:42:07
21,client_2,1923,3323,60000,1.864485,2026-03-01 20:42:07
21,client_0,1923,3323,60000,1.864485,2026-03-01 20:42:07
21,client_4,1923,3323,60000,1.864485,2026-03-01 20:42:07
21,client_3,1923,3323,60000,1.864485,2026-03-01 20:42:07
21,client_5,1923,3323,60000,1.864485,2026-03-01 20:42:07
22,client_5,1923,3323,60000,0.766846,2026-03-01 20:48:33
22,client_0,1923,3323,60000,0.766846,2026-03-01 20:48:33
22,client_2,1923,3323,60000,0.766846,2026-03-01 20:48:33
22,client_4,1923,3323,60000,0.766846,2026-03-01 20:48:33
22,client_1,1923,3323,60000,0.766846,2026-03-01 20:48:33
22,client_3,1923,3323,60000,0.766846,2026-03-01 20:48:33
23,client_3,1923,3323,60000,0.617010,2026-03-01 20:48:43
23,client_5,1923,3323,60000,0.617010,2026-03-01 20:48:43
23,client_0,1923,3323,60000,0.617010,2026-03-01 20:48:43
23,client_4,1923,3323,60000,0.617010,2026-03-01 20:48:43
23,client_2,1923,3323,60000,0.617010,2026-03-01 20:48:43
23,client_1,1923,3323,60000,0.617010,2026-03-01 20:48:43
24,client_1,1923,3323,60000,0.606528,2026-03-01 20:48:52
24,client_4,1923,3323,60000,0.606528,2026-03-01 20:48:52
24,client_5,1923,3323,60000,0.606528,2026-03-01 20:48:52
24,client_0,1923,3323,60000,0.606528,2026-03-01 20:48:52
24,client_2,1923,3323,60000,0.606528,2026-03-01 20:48:52
24,client_3,1923,3323,60000,0.606528,2026-03-01 20:48:52
25,client_3,1923,3323,60000,0.543666,2026-03-01 20:49:01
25,client_5,1923,3323,60000,0.543666,2026-03-01 20:49:01
25,client_1,1923,3323,60000,0.543666,2026-03-01 20:49:01
25,client_2,1923,3323,60000,0.543666,2026-03-01 20:49:01
25,client_0,1923,3323,60000,0.543666,2026-03-01 20:49:01
25,client_4,1923,3323,60000,0.543666,2026-03-01 20:49:01
26,client_4,1923,3323,60000,0.437254,2026-03-01 20:49:09
26,client_3,1923,3323,60000,0.437254,2026-03-01 20:49:09
26,client_0,1923,3323,60000,0.437254,2026-03-01 20:49:09
26,client_1,1923,3323,60000,0.437254,2026-03-01 20:49:09
26,client_5,1923,3323,60000,0.437254,2026-03-01 20:49:09
26,client_2,1923,3323,60000,0.437254,2026-03-01 20:49:09
27,client_2,1923,3323,60000,0.146206,2026-03-01 20:49:19
27,client_3,1923,3323,60000,0.146206,2026-03-01 20:49:19
27,client_1,1923,3323,60000,0.146206,2026-03-01 20:49:19
27,client_4,1923,3323,60000,0.146206,2026-03-01 20:49:19
27,client_0,1923,3323,60000,0.146206,2026-03-01 20:49:19
27,client_5,1923,3323,60000,0.146206,2026-03-01 20:49:19
28,client_5,1923,3323,60000,2.606435,2026-03-01 20:49:29
28,client_3,1923,3323,60000,2.606435,2026-03-01 20:49:29
28,client_2,1923,3323,60000,2.606435,2026-03-01 20:49:29
28,client_1,1923,3323,60000,2.606435,2026-03-01 20:49:29
28,client_4,1923,3323,60000,2.606435,2026-03-01 20:49:29
28,client_0,1923,3323,60000,2.606435,2026-03-01 20:49:29
29,client_0,1923,3323,60000,0.260766,2026-03-01 20:49:38
29,client_4,1923,3323,60000,0.260766,2026-03-01 20:49:38
29,client_5,1923,3323,60000,0.260766,2026-03-01 20:49:38
29,client_1,1923,3323,60000,0.260766,2026-03-01 20:49:38
29,client_2,1923,3323,60000,0.260766,2026-03-01 20:49:38
29,client_3,1923,3323,60000,0.260766,2026-03-01 20:49:38
30,client_3,1923,3323,60000,0.678647,2026-03-01 20:49:47
30,client_0,1923,3323,60000,0.678647,2026-03-01 20:49:47
30,client_5,1923,3323,60000,0.678647,2026-03-01 20:49:47
30,client_4,1923,3323,60000,0.678647,2026-03-01 20:49:47
30,client_2,1923,3323,60000,0.678647,2026-03-01 20:49:47
30,client_1,1923,3323,60000,0.678647,2026-03-01 20:49:47
31,client_1,1923,3323,60000,0.221722,2026-03-01 20:49:56
31,client_0,1923,3323,60000,0.221722,2026-03-01 20:49:56
31,client_3,1923,3323,60000,0.221722,2026-03-01 20:49:56
31,client_5,1923,3323,60000,0.221722,2026-03-01 20:49:56
31,client_4,1923,3323,60000,0.221722,2026-03-01 20:49:56
31,client_2,1923,3323,60000,0.221722,2026-03-01 20:49:56
32,client_1,1923,3323,60000,0.398640,2026-03-01 20:50:05
32,client_2,1923,3323,60000,0.398640,2026-03-01 20:50:05
32,client_5,1923,3323,60000,0.398640,2026-03-01 20:50:05
32,client_0,1923,3323,60000,0.398640,2026-03-01 20:50:05
32,client_3,1923,3323,60000,0.398640,2026-03-01 20:50:05
32,client_4,1923,3323,60000,0.398640,2026-03-01 20:50:05
33,client_2,1923,3323,60000,0.399858,2026-03-01 20:50:15
33,client_4,1923,3323,60000,0.399858,2026-03-01 20:50:15
33,client_0,1923,3323,60000,0.399858,2026-03-01 20:50:15
33,client_1,1923,3323,60000,0.399858,2026-03-01 20:50:15
33,client_3,1923,3323,60000,0.399858,2026-03-01 20:50:15
33,client_5,1923,3323,60000,0.399858,2026-03-01 20:50:15
34,client_5,1923,3323,60000,0.741712,2026-03-01 20:50:24
34,client_2,1923,3323,60000,0.741712,2026-03-01 20:50:24
34,client_0,1923,3323,60000,0.741712,2026-03-01 20:50:24
34,client_1,1923,3323,60000,0.741712,2026-03-01 20:50:24
34,client_4,1923,3323,60000,0.741712,2026-03-01 20:50:24
34,client_3,1923,3323,60000,0.741712,2026-03-01 20:50:24
35,client_2,1923,3323,60000,0.217598,2026-03-01 20:50:33
35,client_5,1923,3323,60000,0.217598,2026-03-01 20:50:33
35,client_3,1923,3323,60000,0.217598,2026-03-01 20:50:33
35,client_0,1923,3323,60000,0.217598,2026-03-01 20:50:33
35,client_1,1923,3323,60000,0.217598,2026-03-01 20:50:33
35,client_4,1923,3323,60000,0.217598,2026-03-01 20:50:33
36,client_4,1923,3323,60000,0.402321,2026-03-01 20:50:42
36,client_1,1923,3323,60000,0.402321,2026-03-01 20:50:42
36,client_3,1923,3323,60000,0.402321,2026-03-01 20:50:42
36,client_2,1923,3323,60000,0.402321,2026-03-01 20:50:42
36,client_5,1923,3323,60000,0.402321,2026-03-01 20:50:42
36,client_0,1923,3323,60000,0.402321,2026-03-01 20:50:42
37,client_0,1923,3323,60000,0.636875,2026-03-01 20:50:51
37,client_1,1923,3323,60000,0.636875,2026-03-01 20:50:51
37,client_4,1923,3323,60000,0.636875,2026-03-01 20:50:51
37,client_2,1923,3323,60000,0.636875,2026-03-01 20:50:51
37,client_3,1923,3323,60000,0.636875,2026-03-01 20:50:51
37,client_5,1923,3323,60000,0.636875,2026-03-01 20:50:51
38,client_5,1923,3323,60000,2.387674,2026-03-01 20:51:02
38,client_2,1923,3323,60000,2.387674,2026-03-01 20:51:02
38,client_4,1923,3323,60000,2.387674,2026-03-01 20:51:02
38,client_0,1923,3323,60000,2.387674,2026-03-01 20:51:02
38,client_3,1923,3323,60000,2.387674,2026-03-01 20:51:02
38,client_1,1923,3323,60000,2.387674,2026-03-01 20:51:02
39,client_1,1923,3323,60000,0.419289,2026-03-01 20:51:10
39,client_5,1923,3323,60000,0.419289,2026-03-01 20:51:10
39,client_3,1923,3323,60000,0.419289,2026-03-01 20:51:10
39,client_0,1923,3323,60000,0.419289,2026-03-01 20:51:10
39,client_4,1923,3323,60000,0.419289,2026-03-01 20:51:10
39,client_2,1923,3323,60000,0.419289,2026-03-01 20:51:10
40,client_2,1923,3323,60000,0.273577,2026-03-01 20:51:19
40,client_5,1923,3323,60000,0.273577,2026-03-01 20:51:19
40,client_1,1923,3323,60000,0.273577,2026-03-01 20:51:19
40,client_3,1923,3323,60000,0.273577,2026-03-01 20:51:19
40,client_4,1923,3323,60000,0.273577,2026-03-01 20:51:19
